x,y
0.5143597236639038,1.2351997623183242
-0.2574009430740868,-0.7453116672272542
-0.9661248207120708,-2.5900870215407905
0.5412583320297003,1.6366556525538425
0.06750098946932366,0.2016166203126694
0.19471989966608688,0.7308513687752255
0.8849366440000872,3.196615216771917
-0.24882791754533748,-0.6848906349527011
-0.24153663668531875,-0.3793391301854933
0.05902585606522606,0.18076043672531067
0.8640430619565097,2.6983100378655824
0.1875207418192395,0.6107023533389473
0.5205102970488958,1.6199598075047978
0.5126762433186867,1.2155103674644887
-0.4391797738815788,-1.2777906243770052
0.16478391123269398,0.4982133537384816
-0.5969728875084879,-1.801955494222309
0.08398615994764538,0.21300174985608877
0.12134410320657754,0.3211815559096991
3.7568576827613405,14.181403032534774
-1.511831827845103,-6.024722532183246
-0.5994566654594465,-0.73337236488707
0.16398569377378522,0.4785715371239504
1.2021673162108317,3.580412502052606
1.1275542945070347,3.4636117215322186
-2.2347044702545307,-6.585604030491179
-1.3678113336397826,-4.022081996168535
-1.0840602163084099,-3.548391969536475
0.5575129848310069,1.8958065398859971
-0.7536338004914295,-2.1224603353267093
-0.7319514328645604,-2.19388269084627
-1.5045364611541399,-4.526945293577153
1.469009052017374,4.987432276269748
0.07883311953540087,0.24689854123334498
1.8187084573023358,5.5118807169482205
-0.8348674214417428,-2.3569315568994726
-0.6050792300992591,-1.9639103596192349
0.4449942784522488,1.0222929282141089
-1.0664392212676554,-3.7277319320597035
0.4616735271930575,0.8695527791224987
-1.1409036998169237,-4.408516133174157
0.14990211644215357,0.4750005012508053
-0.021733008072569077,-0.05580109381056726
1.3737694259011812,4.302916712388514
-0.6152609346840919,-1.5378137304418655
0.49892778437502067,1.4690847091902828
0.06886872080328879,0.1268703581108998
0.2649391104091828,0.5657662431259809
-1.7981882699853535,-6.819165887103619
0.5481788682866526,1.6013463986389616
-1.1192186086538067,-3.711236874793949
0.4046232346360154,1.096800740308295
-0.7628112487474358,-2.4581999718553913
-2.418464749149216,-6.854968990157637
1.4959444650316212,4.374861173810056
-1.3094605330379876,-4.0627383544324145
0.14359174618116885,0.44489840950749104
-0.011651951295684413,-0.031154697401344206
0.39874212309428597,1.3163936901984008
-0.7866329717677546,-2.371378557766172
1.0802638301200227,1.9578919324361301
0.8010808759822894,1.593641665971043
-1.3547308419011188,-3.9949979907307074
-0.30726309450110706,-0.8025288420023171
-0.3724022391106803,-1.579353323309413
-0.8656019388006713,-2.1540383291934404
0.3389541146015781,1.199037862391432
-0.3554755421045998,-0.8053249469044312
0.3206267464200945,0.6919980521095354
0.43393562346410636,1.6635133839885128
0.35583986275153506,1.0684969003655964
1.370055827022661,5.016170633823086
0.5156911057243293,1.5918323926767977
-1.0551687923296413,-3.2066103879267147
0.005704885425001814,0.01773241057313008
-1.4842287334487487,-4.64785668730782
1.411206990067694,3.1576118133636655
-0.03777484621167433,-0.1211907272873752
1.7754501926253166,5.3328464817965875
-0.8574344981705838,-2.0249369899169927
0.49931296590057594,1.8648189040562333
-1.700747633353989,-2.9618311566569515
0.7187695753226501,1.9394683986075645
1.3600995987637754,1.998672213612593
-0.08081840110608468,-0.22669087147817718
-0.6174467969887336,-1.6472866872700684
0.34518103982949294,1.4286875499342753
-0.09404033945953422,-0.33502970999508447
-0.6819913743377232,-2.531467046748506
-0.9679982622501455,-3.2371646646166057
-0.2509890515382698,-0.7509322945053003
-1.864079561158621,-4.594151244500869
1.478564880119721,4.116654251255789
0.5008311386186474,1.8474050353546045
-1.1145698685124854,-4.6664827426884266
0.815111729570588,1.5340087010721373
-2.243508948765608,-7.184860068898144
0.5918999721487538,2.2087452386736572
0.05725642276468957,0.17452544729772743
-1.0566243926782328,-3.576781675510745
0.47534189363280704,1.3378176376949218
1.674010043754313,8.65936947792212
0.31410828539556496,0.8946398536061531
2.7088651882827413,8.161028295735052
0.5061798554802156,1.5987454497313072
-0.12676326705998067,-0.3952417632557418
1.1577008185275377,3.3518958718054677
-0.5731767418636797,-1.7185734319915962
-0.649458208062307,-1.9601274663022008
0.07411738512408125,0.2519993266777961
2.038318465521842,4.403258256995981
0.2719916522432979,0.7842623911305692
0.31392601709066303,0.8655152194386766
0.6264156345242672,2.1844022460161376
-0.7943902023785512,-2.3561380689153064
-0.8390089575525437,-2.5650098195884192
0.9590972529003925,4.4581921160724844
0.009293405373187713,0.03906996592480622
0.02665277209861535,0.0872963605618585
-1.2821998916433912,-3.7776443087424214
-0.5345248185312395,-2.2294531158451107
-1.1355953570897426,-2.6110700803066944
-0.8742575423451535,-2.5692820165047268
0.9633635374727413,2.740937183902919
0.43948478938989327,1.204807254944537
0.40427751643906207,1.1350474704833502
0.7416379296283903,2.201947771582335
1.1381653896194772,3.3627076035519186
0.6265627954416535,1.3356774559110889
-0.5001182643028685,-1.3849682233860525
0.6226874215039063,1.8940379616851213
-1.7420032561326169,-5.488890876003259
-0.567244361909675,-1.9239724748800757
1.2770778089607515,4.862058364212293
3.025607648555372,5.4269892149139345
1.2295017204584822,3.6551745668866187
1.5993864891519718,3.346043177077293
0.5696473550513698,1.7869905429969068
0.16584604375523282,0.47728853501928303
-0.20702332612136712,-0.7447051806730183
-0.2552687705798729,-0.7745031132754739
-0.09419318406063623,-0.3950172925197352
1.1220357696664394,2.7034958656469588
0.9665991459428339,2.8100061277606145
-1.1295275276636116,-3.4704698840146126
1.1154804853736013,3.759409737812109
0.034591001244734465,0.10689670817716126
-0.1395292591856379,-0.43366711813488285
-0.4290839293023468,-1.246135474414971
0.49131349308545036,2.0349209594439825
0.2986614286895819,0.2250055093339136
1.414037472838174,4.231323178297473
-0.3852794666627799,-0.9812694417425344
0.20873258161215583,0.8505473201041119
0.3239269096839138,0.9781591691144441
1.053820093125569,2.5511324153201675
-0.771738201714561,-2.4153923064589065
-1.4950961938111853,-2.114706537819344
-0.3521761442099809,-1.0330767941552608
0.4600503158763471,1.4160568989207105
-0.5493301727682758,-1.8295537688643326
0.7205406611130005,1.5445506147927572
0.08762331542547347,0.2910322890509273
0.5030377333390611,1.6628755401360338
1.2873651483107043,3.7603734351899307
0.00929088956815398,0.035282204868240984
-0.3501743059228864,-1.154696632640141
-0.050231436028977124,-0.1559474247496371
0.8045573618720926,2.4670903727749094
2.6390210998089376,7.691117798370367
-1.4219346899585572,-5.502705877032868
0.6736959871878381,1.8640164286976872
-1.1963167936577737,-3.4742188924269843
-0.06639448990502685,-0.14797367593002608
-0.17864557662315356,-0.7369435006154711
-1.347135113858928,-4.0146468543411
-0.7363351380021438,-2.349981727393878
1.109141044989966,2.250733202103672
-0.9056878287395586,-2.713358682799312
-1.3713883871436574,-4.045092623188663
1.0434594644581703,2.8498546251875765
0.5704743842243098,1.5574106915166719
-0.09136037732844096,-0.27307519798748514
0.9677103233821948,2.750112408266457
2.4038737992691903,5.46171052939358
-0.7712289186161719,-1.3158532100794726
0.6263748040624789,1.5518570989167582
-0.21603366810723534,-0.4712360662608226
-0.3137582292883435,-0.7044316299138549
0.7646256147110371,2.3906854753983615
1.0935463885341847,3.0481569924101124
-0.719766217549214,-2.177149810887617
-0.2510910995546072,-0.6821050695190647
-1.2216699822444315,-3.7234706111249114
-0.7612814660671285,-2.3254906095862102
0.3781239197228936,1.1637038870159988
-0.5733210754140259,-1.2639792505138532
-1.8422939558875784,-5.0054491419359
0.24232055333876099,0.8414771309087157
-0.7848386246706128,-2.3305156817172326
1.0402120041426135,3.269029789110936
-0.5466627238147928,-1.5038070068436507
0.9225396802073511,2.772846757249177
0.9437221612059048,2.86226277167583
0.23495488751966442,0.7215102944602615
-1.495111510685925,-5.4308295822033275
0.44076221189673287,1.3889417577814716
-1.2359287854041772,-3.4035477565114722
0.6209149618389214,1.8419965682205977
-0.1492467125567737,-0.44842490394445655
0.13836684062423912,0.3542958160387067
-0.1277334302692491,-0.3131988717809673
-1.7072217146947168,-3.653702865650673
-0.38952337508035906,-1.1846594749959116
-0.7686211699488382,-3.545380529414217
0.4537385973971503,1.3538980925178532
-1.3769194371259807,-6.863283152562845
-1.619704307366753,-4.392036467978858
-1.256485556720124,-5.7941097174170135
2.3878209674312187,8.541462069371063
0.9028699417789859,2.644283311529313
1.0205064836445863,3.01569376369992
-0.9874450757676408,-2.9006278309137676
0.13546985855287239,0.4100069914760565
-1.1645767955934476,-2.761428199201359
-0.17715399730286294,-0.3160599974857252
1.2748792641955726,2.0760076231348865
0.250242481549952,0.7983310157737924
0.3926906229518988,1.2414516255850239
-0.7949523733756436,-1.9502628443287482
0.8469302619571952,2.467519632788946
-0.026799119046212034,-0.07766360533609594
-1.1585183998609176,-3.3966640730602076
-0.02685656411579216,-0.10665684583838536
-0.4990349323640834,-1.5670396427853843
0.36669582043019644,1.2076635014778654
-0.19538512501667044,-0.748546892437532
0.5592926834265277,1.0388830337947406
-1.0228188886045444,-2.1369877211971344
0.7178020711577283,2.070203653136558
-0.9417964344640392,-2.9706607879214646
-1.1426797496813204,-2.7109338365225106
-0.55273029129084,-1.5455020582106989
0.8282726187754985,3.231957213426974
-0.13045011687624875,-0.469581131451782
0.6126349306584924,1.585459898648125
-1.2269122647480535,-4.244730458339607
0.6181677368183549,2.201076568349835
0.5272520514085028,1.5319123381320547
0.2730680522281213,0.8485029966735561
0.19351517376087038,0.5629003972662119
-1.0979635567301467,-3.8836978521193743
-0.2783042734044277,-0.7489265278284724
0.5161200252360748,1.5650759421471925
0.07342529249850803,0.1758343681343027
0.7729700113298907,2.328004011210478
2.0905693591228967,6.3588338390216155
0.09977853709369698,0.2992128930300431
-1.683781850831541,-4.881806337479537
-1.138869839359319,-3.2162917217346245
-0.6391603100404251,-1.3381464198205015
-0.9885264851049828,-2.594413262927868
-0.13471938815039214,-0.43174490370060664
-0.4783963259355553,-1.380496710447241
0.36510197608820083,1.0338817979738057
0.306632121717793,0.9859179117927801
-0.5221332876974281,-1.4642646612080943
-0.22689336741867583,-0.6168020402164832
0.5644898582002128,1.5868627497984804
0.510005050299677,1.2246103147995924
0.7781954687625869,2.6298016942529787
-0.3627816278205715,-1.058309131216368
0.24055455155760333,0.7741428935253533
-0.2231695086903707,-0.7378535009434359
0.5386165298645552,1.8489084781929641
0.4596991341970856,1.1801041988406384
-0.6572580147990593,-1.4307342778984342
-2.5234963239198764,-6.693611185453387
1.0464547193760985,3.6630278423641824
-0.14018788191164028,-0.4510429321359668
0.25814291922344496,0.4158614626811821
1.8752791663376602,5.500252233082996
-0.3443493605486487,-1.0662558651189455
-1.160307662836988,-3.7764366411901626
-0.4599764100209128,-1.4649516395154139
0.6673504967383775,1.6942824820821767
-0.16211130780022498,-0.4868913411881373
1.3206547337495202,4.899095439900653
-0.6573160337707841,-1.935602182125316
-1.3822246818673585,-3.9533654477016986
1.926051994423433,6.0988770977102345
0.24841571328816803,0.40854687972775233
1.6858112271169652,5.47849706641682
-0.6844163908421821,-1.7379611833941195
0.9180046102363902,2.984759043946438
0.6056629621162679,1.9279808541188068
-0.4166456923165426,-1.2292081395320515
-0.5510207863193421,-1.384412946670839
-1.2559299994786157,-3.7469833857709336
0.08741830544145195,0.3565572927388261
1.389244479878356,4.885337079191549
2.425835092700243,7.066841267969737
1.1065187177484361,3.2555635682167705
-1.6606452834486425,-6.020957153437612
0.5104224527005441,1.4050210063372166
-0.879451911489926,-2.3850560367889946
-1.1140775969509087,-3.1370447935215378
-0.4117374723491851,-1.1516026508719024
-1.7545563965995272,-3.6280257927016484
-1.5915245740991424,-4.103130436355645
0.34003426968147676,1.3394155734371478
0.15561169170010886,0.5967100216216609
-0.1455076525389347,-0.41426147096484356
-1.632846658501535,-4.7297424359106115
-2.5564356996961872,-7.735435741866367
-0.31699154393849516,-0.2784374060397635
-0.1816310961500931,-0.5080011072873066
0.6313958553687841,1.8120165262928023
0.2760120357646004,0.8562045945606419
-0.715644023852181,-2.0647834699574994
0.5426781915692753,1.6067258468092736
-0.31613161395434214,-1.1573737103475843
-2.0172414270558625,-4.799750018892148
-0.7834147410801564,-2.2180939236699
-1.1565700874976002,-3.4585063785956054
-1.0518377768580411,-2.5450419744575963
0.1518622143203473,0.4897091478657106
-0.8162010007441207,-2.2035559362235477
-1.4386360256950639,-4.710486185717043
1.4668416711464138,7.075167571785185
0.32657446508680804,0.9711617777338032
-0.4048490966841211,-1.24935806607857
-0.24605767305886236,-0.8691138357061315
0.0701726673696538,0.2830383048664091
0.26852827029197185,0.7262280108546022
1.323521729180151,4.311382289226369
-1.3513360885333032,-4.140003171165432
1.5182806152179376,4.895170089854573
-0.8441379018038457,-2.5424961116971607
-1.7778538320407142,-5.360005517866899
